datetime,light,twilight,interp,excluded
2011-08-08T00:21:39.000Z,38,0,FALSE,FALSE
2011-08-08T00:23:39.000Z,20,0,FALSE,FALSE
2011-08-08T00:25:39.000Z,13,0,FALSE,FALSE
2011-08-08T00:27:39.000Z,9,0,FALSE,FALSE
2011-08-08T00:29:39.000Z,6,0,FALSE,FALSE
2011-08-08T00:31:24.000Z,2.5,2,TRUE,FALSE
2011-08-08T00:31:39.000Z,2,0,FALSE,FALSE
2011-08-08T00:33:39.000Z,1,0,FALSE,FALSE
2011-08-08T00:35:39.000Z,0,0,FALSE,FALSE
2011-08-08T09:51:39.000Z,0,0,FALSE,FALSE
2011-08-08T09:53:39.000Z,1,0,FALSE,FALSE
2011-08-08T09:55:09.000Z,2.5,1,TRUE,FALSE
2011-08-08T09:55:39.000Z,3,0,FALSE,FALSE
2011-08-08T09:57:39.000Z,7,0,FALSE,FALSE
2011-08-08T09:59:39.000Z,14,0,FALSE,FALSE
2011-08-08T10:01:39.000Z,22,0,FALSE,FALSE
2011-08-08T10:03:39.000Z,32,0,FALSE,FALSE
2011-08-08T10:05:39.000Z,50,0,FALSE,FALSE
2011-08-08T10:07:39.000Z,58,0,FALSE,FALSE
2011-08-08T10:09:39.000Z,64,0,FALSE,FALSE
2011-08-09T00:17:39.000Z,64,0,FALSE,FALSE
2011-08-09T00:19:39.000Z,3,0,FALSE,FALSE
2011-08-09T00:21:39.000Z,32,0,FALSE,FALSE
2011-08-09T00:23:39.000Z,22,0,FALSE,FALSE
2011-08-09T00:25:39.000Z,10,0,FALSE,FALSE
2011-08-09T00:27:39.000Z,7,0,FALSE,FALSE
2011-08-09T00:29:39.000Z,3,0,FALSE,FALSE
2011-08-09T00:30:09.000Z,2.5,2,TRUE,FALSE
2011-08-09T00:31:39.000Z,1,0,FALSE,FALSE
2011-08-09T00:33:39.000Z,0,0,FALSE,FALSE
2011-08-09T09:51:39.000Z,0,0,FALSE,FALSE
2011-08-09T09:53:39.000Z,2,0,FALSE,FALSE
2011-08-09T09:54:39.000Z,2.5,1,TRUE,FALSE
2011-08-09T09:55:39.000Z,3,0,FALSE,FALSE
2011-08-09T09:57:39.000Z,5,0,FALSE,FALSE
2011-08-09T09:59:39.000Z,13,0,FALSE,FALSE
2011-08-09T10:01:39.000Z,22,0,FALSE,FALSE
2011-08-09T10:03:39.000Z,48,0,FALSE,FALSE
2011-08-09T10:05:39.000Z,34,0,FALSE,FALSE
2011-08-09T10:07:39.000Z,56,0,FALSE,FALSE
2011-08-09T10:09:39.000Z,64,0,FALSE,FALSE
2011-08-10T00:19:39.000Z,64,0,FALSE,FALSE
2011-08-10T00:21:39.000Z,26,0,FALSE,FALSE
2011-08-10T00:23:39.000Z,30,0,FALSE,FALSE
2011-08-10T00:25:39.000Z,22,0,FALSE,FALSE
2011-08-10T00:27:39.000Z,12,0,FALSE,FALSE
2011-08-10T00:29:39.000Z,6,0,FALSE,FALSE
2011-08-10T00:31:39.000Z,3,0,FALSE,FALSE
2011-08-10T00:32:09.000Z,2.5,2,TRUE,FALSE
2011-08-10T00:33:39.000Z,1,0,FALSE,FALSE
2011-08-10T00:35:39.000Z,0,0,FALSE,FALSE
2011-08-10T09:55:39.000Z,0,0,FALSE,FALSE
2011-08-10T09:57:39.000Z,2,0,FALSE,FALSE
2011-08-10T09:58:09.000Z,2.5,1,TRUE,FALSE
2011-08-10T09:59:39.000Z,4,0,FALSE,FALSE
2011-08-10T10:01:39.000Z,10,0,FALSE,FALSE
2011-08-10T10:03:39.000Z,16,0,FALSE,FALSE
2011-08-10T10:05:39.000Z,28,0,FALSE,FALSE
2011-08-10T10:07:39.000Z,64,0,FALSE,FALSE
2011-08-11T00:15:38.000Z,64,0,FALSE,FALSE
2011-08-11T00:17:38.000Z,44,0,FALSE,FALSE
2011-08-11T00:19:38.000Z,34,0,FALSE,FALSE
2011-08-11T00:21:38.000Z,34,0,FALSE,FALSE
2011-08-11T00:23:38.000Z,15,0,FALSE,FALSE
2011-08-11T00:25:38.000Z,17,0,FALSE,FALSE
2011-08-11T00:27:38.000Z,8,0,FALSE,FALSE
2011-08-11T00:29:38.000Z,3,0,FALSE,FALSE
2011-08-11T00:29:58.000Z,2.5,2,TRUE,FALSE
2011-08-11T00:31:38.000Z,0,0,FALSE,FALSE
2011-08-11T09:51:38.000Z,0,0,FALSE,FALSE
2011-08-11T09:53:38.000Z,1,0,FALSE,FALSE
2011-08-11T09:54:38.000Z,2.5,1,TRUE,FALSE
2011-08-11T09:55:38.000Z,4,0,FALSE,FALSE
2011-08-11T09:57:38.000Z,7,0,FALSE,FALSE
2011-08-11T09:59:38.000Z,10,0,FALSE,FALSE
2011-08-11T10:01:38.000Z,13,0,FALSE,FALSE
2011-08-11T10:03:38.000Z,30,0,FALSE,FALSE
2011-08-11T10:05:38.000Z,44,0,FALSE,FALSE
2011-08-11T10:07:38.000Z,50,0,FALSE,FALSE
2011-08-11T10:09:38.000Z,64,0,FALSE,FALSE
2011-08-12T00:15:38.000Z,64,0,FALSE,FALSE
2011-08-12T00:17:38.000Z,48,0,FALSE,FALSE
2011-08-12T00:19:38.000Z,32,0,FALSE,FALSE
2011-08-12T00:21:38.000Z,14,0,FALSE,FALSE
2011-08-12T00:23:38.000Z,8,0,FALSE,FALSE
2011-08-12T00:25:38.000Z,6,0,FALSE,FALSE
2011-08-12T00:27:38.000Z,3,0,FALSE,FALSE
2011-08-12T00:27:58.000Z,2.5,2,TRUE,FALSE
2011-08-12T00:29:38.000Z,0,0,FALSE,FALSE
2011-08-12T09:57:38.000Z,0,0,FALSE,FALSE
2011-08-12T09:59:38.000Z,1,0,FALSE,FALSE
2011-08-12T10:01:08.000Z,2.5,1,TRUE,FALSE
2011-08-12T10:01:38.000Z,3,0,FALSE,FALSE
2011-08-12T10:03:38.000Z,6,0,FALSE,FALSE
2011-08-12T10:05:38.000Z,10,0,FALSE,FALSE
2011-08-12T10:07:38.000Z,18,0,FALSE,FALSE
2011-08-12T10:09:38.000Z,28,0,FALSE,FALSE
2011-08-12T10:11:38.000Z,56,0,FALSE,FALSE
2011-08-12T10:13:38.000Z,64,0,FALSE,FALSE
2011-08-13T00:11:38.000Z,64,0,FALSE,FALSE
2011-08-13T00:13:38.000Z,56,0,FALSE,FALSE
2011-08-13T00:15:38.000Z,30,0,FALSE,FALSE
2011-08-13T00:17:38.000Z,20,0,FALSE,FALSE
2011-08-13T00:19:38.000Z,17,0,FALSE,FALSE
2011-08-13T00:21:38.000Z,12,0,FALSE,FALSE
2011-08-13T00:23:38.000Z,7,0,FALSE,FALSE
2011-08-13T00:25:38.000Z,4,0,FALSE,FALSE
2011-08-13T00:27:08.000Z,2.5,2,TRUE,FALSE
2011-08-13T00:27:38.000Z,2,0,FALSE,FALSE
2011-08-13T00:29:38.000Z,1,0,FALSE,FALSE
2011-08-13T00:31:38.000Z,0,0,FALSE,FALSE
2011-08-13T09:57:37.000Z,0,0,FALSE,FALSE
2011-08-13T09:59:37.000Z,2,0,FALSE,FALSE
2011-08-13T09:59:57.000Z,2.5,1,TRUE,FALSE
2011-08-13T10:01:37.000Z,5,0,FALSE,FALSE
2011-08-13T10:03:37.000Z,10,0,FALSE,FALSE
2011-08-13T10:05:37.000Z,17,0,FALSE,FALSE
2011-08-13T10:07:37.000Z,30,0,FALSE,FALSE
2011-08-13T10:09:37.000Z,46,0,FALSE,FALSE
2011-08-13T10:11:37.000Z,56,0,FALSE,FALSE
2011-08-13T10:13:37.000Z,64,0,FALSE,FALSE
2011-08-14T00:07:37.000Z,64,0,FALSE,FALSE
2011-08-14T00:09:37.000Z,58,0,FALSE,FALSE
2011-08-14T00:11:37.000Z,42,0,FALSE,FALSE
2011-08-14T00:13:37.000Z,24,0,FALSE,FALSE
2011-08-14T00:15:37.000Z,19,0,FALSE,FALSE
2011-08-14T00:17:37.000Z,13,0,FALSE,FALSE
2011-08-14T00:19:37.000Z,8,0,FALSE,FALSE
2011-08-14T00:21:27.000Z,2.5,2,TRUE,FALSE
2011-08-14T00:21:37.000Z,2,0,FALSE,FALSE
2011-08-14T00:23:37.000Z,0,0,FALSE,FALSE
2011-08-14T10:01:37.000Z,0,0,FALSE,FALSE
2011-08-14T10:03:37.000Z,1,0,FALSE,FALSE
2011-08-14T10:05:07.000Z,2.5,1,TRUE,FALSE
2011-08-14T10:05:37.000Z,3,0,FALSE,FALSE
2011-08-14T10:07:37.000Z,7,0,FALSE,FALSE
2011-08-14T10:09:37.000Z,15,0,FALSE,FALSE
2011-08-14T10:11:37.000Z,22,0,FALSE,FALSE
2011-08-14T10:13:37.000Z,46,0,FALSE,FALSE
2011-08-14T10:15:37.000Z,64,0,FALSE,FALSE
2011-08-15T00:07:37.000Z,64,0,FALSE,FALSE
2011-08-15T00:09:37.000Z,52,0,FALSE,FALSE
2011-08-15T00:11:37.000Z,32,0,FALSE,FALSE
2011-08-15T00:13:37.000Z,20,0,FALSE,FALSE
2011-08-15T00:15:37.000Z,15,0,FALSE,FALSE
2011-08-15T00:17:37.000Z,8,0,FALSE,FALSE
2011-08-15T00:19:37.000Z,5,0,FALSE,FALSE
2011-08-15T00:21:17.000Z,2.5,2,TRUE,FALSE
2011-08-15T00:21:37.000Z,2,0,FALSE,FALSE
2011-08-15T00:23:37.000Z,0,0,FALSE,FALSE
2011-08-15T09:57:37.000Z,0,0,FALSE,FALSE
2011-08-15T09:59:37.000Z,1,0,FALSE,FALSE
2011-08-15T10:01:07.000Z,2.5,1,TRUE,FALSE
2011-08-15T10:01:37.000Z,3,0,FALSE,FALSE
2011-08-15T10:03:37.000Z,6,0,FALSE,FALSE
2011-08-15T10:05:37.000Z,9,0,FALSE,FALSE
2011-08-15T10:07:37.000Z,11,0,FALSE,FALSE
2011-08-15T10:09:37.000Z,22,0,FALSE,FALSE
2011-08-15T10:11:37.000Z,32,0,FALSE,FALSE
2011-08-15T10:13:37.000Z,50,0,FALSE,FALSE
2011-08-15T10:15:37.000Z,64,0,FALSE,FALSE
2011-08-16T00:09:36.000Z,64,0,FALSE,FALSE
2011-08-16T00:11:36.000Z,58,0,FALSE,FALSE
2011-08-16T00:13:36.000Z,38,0,FALSE,FALSE
2011-08-16T00:15:36.000Z,19,0,FALSE,FALSE
2011-08-16T00:17:36.000Z,15,0,FALSE,FALSE
2011-08-16T00:19:36.000Z,8,0,FALSE,FALSE
2011-08-16T00:21:36.000Z,3,0,FALSE,FALSE
2011-08-16T00:22:36.000Z,2.5,2,TRUE,FALSE
2011-08-16T00:23:36.000Z,2,0,FALSE,FALSE
2011-08-16T00:25:36.000Z,0,0,FALSE,FALSE
2011-08-16T09:57:36.000Z,0,0,FALSE,FALSE
2011-08-16T09:59:36.000Z,2,0,FALSE,FALSE
2011-08-16T10:01:36.000Z,2,0,FALSE,FALSE
2011-08-16T10:02:06.000Z,2.5,1,TRUE,FALSE
2011-08-16T10:03:36.000Z,4,0,FALSE,FALSE
2011-08-16T10:05:36.000Z,12,0,FALSE,FALSE
2011-08-16T10:07:36.000Z,17,0,FALSE,FALSE
2011-08-16T10:09:36.000Z,32,0,FALSE,FALSE
2011-08-16T10:11:36.000Z,44,0,FALSE,FALSE
2011-08-16T10:13:36.000Z,64,0,FALSE,FALSE
2011-08-17T00:11:36.000Z,64,0,FALSE,FALSE
2011-08-17T00:13:36.000Z,40,0,FALSE,FALSE
2011-08-17T00:15:36.000Z,28,0,FALSE,FALSE
2011-08-17T00:17:36.000Z,13,0,FALSE,FALSE
2011-08-17T00:19:36.000Z,11,0,FALSE,FALSE
2011-08-17T00:21:36.000Z,5,0,FALSE,FALSE
2011-08-17T00:23:16.000Z,2.5,2,TRUE,FALSE
2011-08-17T00:23:36.000Z,2,0,FALSE,FALSE
2011-08-17T00:25:36.000Z,1,0,FALSE,FALSE
2011-08-17T00:27:36.000Z,0,0,FALSE,FALSE
2011-08-17T09:57:36.000Z,0,0,FALSE,FALSE
2011-08-17T09:59:36.000Z,1,0,FALSE,FALSE
2011-08-17T10:01:36.000Z,2,0,FALSE,FALSE
2011-08-17T10:01:51.000Z,2.5,1,TRUE,FALSE
2011-08-17T10:03:36.000Z,6,0,FALSE,FALSE
2011-08-17T10:05:36.000Z,16,0,FALSE,FALSE
2011-08-17T10:07:36.000Z,17,0,FALSE,FALSE
2011-08-17T10:09:36.000Z,40,0,FALSE,FALSE
2011-08-17T10:11:36.000Z,64,0,FALSE,FALSE
2011-08-18T00:09:36.000Z,64,0,FALSE,FALSE
2011-08-18T00:11:36.000Z,48,0,FALSE,FALSE
2011-08-18T00:13:36.000Z,30,0,FALSE,FALSE
2011-08-18T00:15:36.000Z,24,0,FALSE,FALSE
2011-08-18T00:17:36.000Z,16,0,FALSE,FALSE
2011-08-18T00:19:36.000Z,15,0,FALSE,FALSE
2011-08-18T00:21:36.000Z,4,0,FALSE,FALSE
2011-08-18T00:23:36.000Z,3,0,FALSE,FALSE
2011-08-18T00:24:06.000Z,2.5,2,TRUE,FALSE
2011-08-18T00:25:36.000Z,1,0,FALSE,FALSE
2011-08-18T00:27:36.000Z,0,0,FALSE,FALSE
2011-08-18T09:57:36.000Z,0,0,FALSE,FALSE
2011-08-18T09:59:36.000Z,2,0,FALSE,FALSE
2011-08-18T10:00:06.000Z,2.5,1,TRUE,FALSE
2011-08-18T10:01:36.000Z,4,0,FALSE,FALSE
2011-08-18T10:03:36.000Z,7,0,FALSE,FALSE
2011-08-18T10:05:36.000Z,12,0,FALSE,FALSE
2011-08-18T10:07:36.000Z,20,0,FALSE,FALSE
2011-08-18T10:09:36.000Z,38,0,FALSE,FALSE
2011-08-18T10:11:36.000Z,58,0,FALSE,FALSE
2011-08-18T10:13:36.000Z,64,0,FALSE,FALSE
2011-08-19T00:07:35.000Z,64,0,FALSE,FALSE
2011-08-19T00:09:35.000Z,54,0,FALSE,FALSE
2011-08-19T00:11:35.000Z,32,0,FALSE,FALSE
2011-08-19T00:13:35.000Z,14,0,FALSE,FALSE
2011-08-19T00:15:35.000Z,9,0,FALSE,FALSE
2011-08-19T00:17:35.000Z,6,0,FALSE,FALSE
2011-08-19T00:19:35.000Z,3,0,FALSE,FALSE
2011-08-19T00:20:05.000Z,2.5,2,TRUE,FALSE
2011-08-19T00:21:35.000Z,1,0,FALSE,FALSE
2011-08-19T00:23:35.000Z,0,0,FALSE,FALSE
2011-08-19T10:01:35.000Z,0,0,FALSE,FALSE
2011-08-19T10:03:35.000Z,2,0,FALSE,FALSE
2011-08-19T10:04:05.000Z,2.5,1,TRUE,FALSE
2011-08-19T10:05:35.000Z,4,0,FALSE,FALSE
2011-08-19T10:07:35.000Z,8,0,FALSE,FALSE
2011-08-19T10:09:35.000Z,15,0,FALSE,FALSE
2011-08-19T10:11:35.000Z,20,0,FALSE,FALSE
2011-08-19T10:13:35.000Z,34,0,FALSE,FALSE
2011-08-19T10:15:35.000Z,50,0,FALSE,FALSE
2011-08-19T10:17:35.000Z,64,0,FALSE,FALSE
2011-08-19T23:59:35.000Z,64,0,FALSE,FALSE
2011-08-20T00:01:35.000Z,52,0,FALSE,FALSE
2011-08-20T00:03:35.000Z,34,0,FALSE,FALSE
2011-08-20T00:05:35.000Z,28,0,FALSE,FALSE
2011-08-20T00:07:35.000Z,18,0,FALSE,FALSE
2011-08-20T00:09:35.000Z,11,0,FALSE,FALSE
2011-08-20T00:11:35.000Z,6,0,FALSE,FALSE
2011-08-20T00:13:35.000Z,3,0,FALSE,FALSE
2011-08-20T00:13:55.000Z,2.5,2,TRUE,FALSE
2011-08-20T00:15:35.000Z,0,0,FALSE,FALSE
2011-08-20T03:09:35.000Z,0,0,FALSE,FALSE
2011-08-20T03:10:35.000Z,2.5,1,TRUE,TRUE
2011-08-20T03:11:35.000Z,5,0,FALSE,FALSE
2011-08-20T03:12:35.000Z,2.5,2,TRUE,TRUE
2011-08-20T03:13:35.000Z,0,0,FALSE,FALSE
2011-08-20T10:03:35.000Z,0,0,FALSE,FALSE
2011-08-20T10:05:35.000Z,2,0,FALSE,FALSE
2011-08-20T10:06:35.000Z,2.5,1,TRUE,FALSE
2011-08-20T10:07:35.000Z,3,0,FALSE,FALSE
2011-08-20T10:09:35.000Z,7,0,FALSE,FALSE
2011-08-20T10:11:35.000Z,12,0,FALSE,FALSE
2011-08-20T10:13:35.000Z,16,0,FALSE,FALSE
2011-08-20T10:15:35.000Z,32,0,FALSE,FALSE
2011-08-20T10:17:35.000Z,54,0,FALSE,FALSE
2011-08-20T10:19:35.000Z,64,0,FALSE,FALSE
2011-08-21T00:05:35.000Z,64,0,FALSE,FALSE
2011-08-21T00:07:35.000Z,40,0,FALSE,FALSE
2011-08-21T00:09:35.000Z,24,0,FALSE,FALSE
2011-08-21T00:11:35.000Z,15,0,FALSE,FALSE
2011-08-21T00:13:35.000Z,8,0,FALSE,FALSE
2011-08-21T00:15:35.000Z,5,0,FALSE,FALSE
2011-08-21T00:17:15.000Z,2.5,2,TRUE,FALSE
2011-08-21T00:17:35.000Z,2,0,FALSE,FALSE
2011-08-21T00:19:35.000Z,0,0,FALSE,FALSE
2011-08-21T10:03:34.000Z,0,0,FALSE,FALSE
2011-08-21T10:05:34.000Z,1,0,FALSE,FALSE
2011-08-21T10:07:04.000Z,2.5,1,TRUE,FALSE
2011-08-21T10:07:34.000Z,3,0,FALSE,FALSE
2011-08-21T10:09:34.000Z,7,0,FALSE,FALSE
2011-08-21T10:11:34.000Z,12,0,FALSE,FALSE
2011-08-21T10:13:34.000Z,20,0,FALSE,FALSE
2011-08-21T10:15:34.000Z,32,0,FALSE,FALSE
2011-08-21T10:17:34.000Z,46,0,FALSE,FALSE
2011-08-21T10:19:34.000Z,64,0,FALSE,FALSE
2011-08-21T23:47:34.000Z,64,0,FALSE,FALSE
2011-08-21T23:49:34.000Z,52,0,FALSE,FALSE
2011-08-21T23:51:34.000Z,40,0,FALSE,FALSE
2011-08-21T23:53:34.000Z,32,0,FALSE,FALSE
2011-08-21T23:55:34.000Z,26,0,FALSE,FALSE
2011-08-21T23:57:34.000Z,18,0,FALSE,FALSE
2011-08-21T23:59:34.000Z,10,0,FALSE,FALSE
2011-08-22T00:01:34.000Z,9,0,FALSE,FALSE
2011-08-22T00:03:34.000Z,5,0,FALSE,FALSE
2011-08-22T00:05:14.000Z,2.5,2,TRUE,FALSE
2011-08-22T00:05:34.000Z,2,0,FALSE,FALSE
2011-08-22T00:07:34.000Z,0,0,FALSE,FALSE
2011-08-22T10:09:34.000Z,0,0,FALSE,FALSE
2011-08-22T10:11:34.000Z,2,0,FALSE,FALSE
2011-08-22T10:11:49.000Z,2.5,1,TRUE,FALSE
2011-08-22T10:13:34.000Z,6,0,FALSE,FALSE
2011-08-22T10:15:34.000Z,11,0,FALSE,FALSE
2011-08-22T10:17:34.000Z,19,0,FALSE,FALSE
2011-08-22T10:19:34.000Z,30,0,FALSE,FALSE
2011-08-22T10:21:34.000Z,48,0,FALSE,FALSE
2011-08-22T10:23:34.000Z,64,0,FALSE,FALSE
2011-08-23T00:01:34.000Z,64,0,FALSE,FALSE
2011-08-23T00:03:34.000Z,54,0,FALSE,FALSE
2011-08-23T00:05:34.000Z,32,0,FALSE,FALSE
2011-08-23T00:07:34.000Z,20,0,FALSE,FALSE
2011-08-23T00:09:34.000Z,14,0,FALSE,FALSE
2011-08-23T00:11:34.000Z,6,0,FALSE,FALSE
2011-08-23T00:13:34.000Z,4,0,FALSE,FALSE
2011-08-23T00:15:04.000Z,2.5,2,TRUE,FALSE
2011-08-23T00:15:34.000Z,2,0,FALSE,FALSE
2011-08-23T00:17:34.000Z,1,0,FALSE,FALSE
2011-08-23T00:19:34.000Z,0,0,FALSE,FALSE
2011-08-23T10:09:34.000Z,0,0,FALSE,FALSE
2011-08-23T10:11:34.000Z,1,0,FALSE,FALSE
2011-08-23T10:13:04.000Z,2.5,1,TRUE,FALSE
2011-08-23T10:13:34.000Z,3,0,FALSE,FALSE
2011-08-23T10:15:34.000Z,9,0,FALSE,FALSE
2011-08-23T10:17:34.000Z,16,0,FALSE,FALSE
2011-08-23T10:19:34.000Z,22,0,FALSE,FALSE
2011-08-23T10:21:34.000Z,34,0,FALSE,FALSE
2011-08-23T10:23:34.000Z,64,0,FALSE,FALSE
2011-08-23T23:55:33.000Z,64,0,FALSE,FALSE
2011-08-23T23:57:33.000Z,38,0,FALSE,FALSE
2011-08-23T23:59:33.000Z,30,0,FALSE,FALSE
2011-08-24T00:01:33.000Z,20,0,FALSE,FALSE
2011-08-24T00:03:33.000Z,15,0,FALSE,FALSE
2011-08-24T00:05:33.000Z,8,0,FALSE,FALSE
2011-08-24T00:07:33.000Z,4,0,FALSE,FALSE
2011-08-24T00:09:03.000Z,2.5,2,TRUE,FALSE
2011-08-24T00:09:33.000Z,2,0,FALSE,FALSE
2011-08-24T00:11:33.000Z,0,0,FALSE,FALSE
2011-08-24T10:05:33.000Z,0,0,FALSE,FALSE
2011-08-24T10:06:33.000Z,2.5,1,TRUE,FALSE
2011-08-24T10:07:33.000Z,5,0,FALSE,FALSE
2011-08-24T10:09:33.000Z,6,0,FALSE,FALSE
2011-08-24T10:11:33.000Z,10,0,FALSE,FALSE
2011-08-24T10:13:33.000Z,12,0,FALSE,FALSE
2011-08-24T10:15:33.000Z,20,0,FALSE,FALSE
2011-08-24T10:17:33.000Z,52,0,FALSE,FALSE
2011-08-24T10:19:33.000Z,64,0,FALSE,FALSE
2011-08-24T23:59:33.000Z,64,0,FALSE,FALSE
2011-08-25T00:01:33.000Z,58,0,FALSE,FALSE
2011-08-25T00:03:33.000Z,36,0,FALSE,FALSE
2011-08-25T00:05:33.000Z,22,0,FALSE,FALSE
2011-08-25T00:07:33.000Z,14,0,FALSE,FALSE
2011-08-25T00:09:33.000Z,8,0,FALSE,FALSE
2011-08-25T00:11:33.000Z,5,0,FALSE,FALSE
2011-08-25T00:13:13.000Z,2.5,2,TRUE,FALSE
2011-08-25T00:13:33.000Z,2,0,FALSE,FALSE
2011-08-25T00:15:33.000Z,0,0,FALSE,FALSE
2011-08-25T10:05:33.000Z,0,0,FALSE,FALSE
2011-08-25T10:07:33.000Z,1,0,FALSE,FALSE
2011-08-25T10:09:03.000Z,2.5,1,TRUE,FALSE
2011-08-25T10:09:33.000Z,3,0,FALSE,FALSE
2011-08-25T10:11:33.000Z,4,0,FALSE,FALSE
2011-08-25T10:13:33.000Z,7,0,FALSE,FALSE
2011-08-25T10:15:33.000Z,17,0,FALSE,FALSE
2011-08-25T10:17:33.000Z,30,0,FALSE,FALSE
2011-08-25T10:19:33.000Z,46,0,FALSE,FALSE
2011-08-25T10:21:33.000Z,64,0,FALSE,FALSE
2011-08-25T23:55:33.000Z,64,0,FALSE,FALSE
2011-08-25T23:57:33.000Z,48,0,FALSE,FALSE
2011-08-25T23:59:33.000Z,38,0,FALSE,FALSE
2011-08-26T00:01:33.000Z,26,0,FALSE,FALSE
2011-08-26T00:03:33.000Z,15,0,FALSE,FALSE
2011-08-26T00:05:33.000Z,9,0,FALSE,FALSE
2011-08-26T00:07:33.000Z,6,0,FALSE,FALSE
2011-08-26T00:09:33.000Z,3,0,FALSE,FALSE
2011-08-26T00:10:03.000Z,2.5,2,TRUE,FALSE
2011-08-26T00:11:33.000Z,1,0,FALSE,FALSE
2011-08-26T00:13:33.000Z,0,0,FALSE,FALSE
2011-08-26T10:07:33.000Z,0,0,FALSE,FALSE
2011-08-26T10:09:33.000Z,2,0,FALSE,FALSE
2011-08-26T10:10:03.000Z,2.5,1,TRUE,FALSE
2011-08-26T10:11:33.000Z,4,0,FALSE,FALSE
2011-08-26T10:13:33.000Z,9,0,FALSE,FALSE
2011-08-26T10:15:33.000Z,15,0,FALSE,FALSE
2011-08-26T10:17:33.000Z,24,0,FALSE,FALSE
2011-08-26T10:19:33.000Z,38,0,FALSE,FALSE
2011-08-26T10:21:33.000Z,52,0,FALSE,FALSE
2011-08-26T10:23:33.000Z,64,0,FALSE,FALSE
2011-08-26T23:37:32.000Z,64,0,FALSE,FALSE
2011-08-26T23:39:32.000Z,54,0,FALSE,FALSE
2011-08-26T23:41:32.000Z,42,0,FALSE,FALSE
2011-08-26T23:43:32.000Z,34,0,FALSE,FALSE
2011-08-26T23:45:32.000Z,22,0,FALSE,FALSE
2011-08-26T23:47:32.000Z,19,0,FALSE,FALSE
2011-08-26T23:49:32.000Z,13,0,FALSE,FALSE
2011-08-26T23:51:32.000Z,9,0,FALSE,FALSE
2011-08-26T23:53:32.000Z,5,0,FALSE,FALSE
2011-08-26T23:55:32.000Z,3,0,FALSE,FALSE
2011-08-26T23:56:02.000Z,2.5,2,TRUE,FALSE
2011-08-26T23:57:32.000Z,1,0,FALSE,FALSE
2011-08-26T23:59:32.000Z,0,0,FALSE,FALSE
2011-08-27T10:29:32.000Z,0,0,FALSE,FALSE
2011-08-27T10:31:32.000Z,1,0,FALSE,FALSE
2011-08-27T10:35:32.000Z,1,0,FALSE,FALSE
2011-08-27T10:36:32.000Z,2.5,1,TRUE,FALSE
2011-08-27T10:37:32.000Z,4,0,FALSE,FALSE
2011-08-27T10:39:32.000Z,6,0,FALSE,FALSE
2011-08-27T10:41:32.000Z,7,0,FALSE,FALSE
2011-08-27T10:43:32.000Z,4,0,FALSE,FALSE
2011-08-27T10:45:32.000Z,10,0,FALSE,FALSE
2011-08-27T10:47:32.000Z,13,0,FALSE,FALSE
2011-08-27T10:49:32.000Z,14,0,FALSE,FALSE
2011-08-27T10:51:32.000Z,9,0,FALSE,FALSE
2011-08-27T10:53:32.000Z,40,0,FALSE,FALSE
2011-08-27T10:55:32.000Z,58,0,FALSE,FALSE
2011-08-27T10:57:32.000Z,64,0,FALSE,FALSE
2011-08-27T10:59:32.000Z,48,0,FALSE,FALSE
2011-08-27T11:01:32.000Z,64,0,FALSE,FALSE
2011-08-27T11:03:32.000Z,52,0,FALSE,FALSE
2011-08-27T11:05:32.000Z,64,0,FALSE,FALSE
2011-08-27T23:19:32.000Z,64,0,FALSE,FALSE
2011-08-27T23:21:32.000Z,44,0,FALSE,FALSE
2011-08-27T23:23:32.000Z,38,0,FALSE,FALSE
2011-08-27T23:25:32.000Z,48,0,FALSE,FALSE
2011-08-27T23:27:32.000Z,36,0,FALSE,FALSE
2011-08-27T23:29:32.000Z,20,0,FALSE,FALSE
2011-08-27T23:31:32.000Z,20,0,FALSE,FALSE
2011-08-27T23:33:32.000Z,13,0,FALSE,FALSE
2011-08-27T23:35:32.000Z,10,0,FALSE,FALSE
2011-08-27T23:37:32.000Z,9,0,FALSE,FALSE
2011-08-27T23:39:32.000Z,5,0,FALSE,FALSE
2011-08-27T23:41:32.000Z,4,0,FALSE,FALSE
2011-08-27T23:43:32.000Z,15,0,FALSE,FALSE
2011-08-27T23:45:32.000Z,5,0,FALSE,FALSE
2011-08-27T23:47:12.000Z,2.5,2,TRUE,FALSE
2011-08-27T23:47:32.000Z,2,0,FALSE,FALSE
2011-08-27T23:49:32.000Z,1,0,FALSE,FALSE
2011-08-27T23:51:32.000Z,0,0,FALSE,FALSE
2011-08-28T10:13:32.000Z,0,0,FALSE,FALSE
2011-08-28T10:15:32.000Z,1,0,FALSE,FALSE
2011-08-28T10:17:02.000Z,2.5,1,TRUE,FALSE
2011-08-28T10:17:32.000Z,3,0,FALSE,FALSE
2011-08-28T10:19:32.000Z,8,0,FALSE,FALSE
2011-08-28T10:21:32.000Z,15,0,FALSE,FALSE
2011-08-28T10:23:32.000Z,64,0,FALSE,FALSE
2011-08-28T23:55:32.000Z,64,0,FALSE,FALSE
2011-08-28T23:57:32.000Z,34,0,FALSE,FALSE
2011-08-28T23:59:32.000Z,24,0,FALSE,FALSE
2011-08-29T00:01:32.000Z,17,0,FALSE,FALSE
2011-08-29T00:03:32.000Z,7,0,FALSE,FALSE
